index,country,conf,deth,recv,ts,days,code,continent,sub_region,pop
2002,Netherlands,1138,20,2,2020-03-15,18,NLD,Europe,Western Europe,17231017.0
2003,Netherlands,1416,24,2,2020-03-16,19,NLD,Europe,Western Europe,17231017.0
2004,Netherlands,1711,43,2,2020-03-17,20,NLD,Europe,Western Europe,17231017.0
2005,Netherlands,2058,58,2,2020-03-18,21,NLD,Europe,Western Europe,17231017.0
2006,Netherlands,2467,77,2,2020-03-19,22,NLD,Europe,Western Europe,17231017.0
2007,New Zealand,1,0,0,2020-02-28,1,NZL,Oceania,Australia and New Zealand,4885500.0
2008,New Zealand,1,0,0,2020-02-29,2,NZL,Oceania,Australia and New Zealand,4885500.0
2009,New Zealand,1,0,0,2020-03-01,3,NZL,Oceania,Australia and New Zealand,4885500.0
2010,New Zealand,1,0,0,2020-03-02,4,NZL,Oceania,Australia and New Zealand,4885500.0
2011,New Zealand,1,0,0,2020-03-03,5,NZL,Oceania,Australia and New Zealand,4885500.0
2012,New Zealand,3,0,0,2020-03-04,6,NZL,Oceania,Australia and New Zealand,4885500.0
2013,New Zealand,3,0,0,2020-03-05,7,NZL,Oceania,Australia and New Zealand,4885500.0
2014,New Zealand,4,0,0,2020-03-06,8,NZL,Oceania,Australia and New Zealand,4885500.0
2015,New Zealand,5,0,0,2020-03-07,9,NZL,Oceania,Australia and New Zealand,4885500.0
2016,New Zealand,5,0,0,2020-03-08,10,NZL,Oceania,Australia and New Zealand,4885500.0
2017,New Zealand,5,0,0,2020-03-09,11,NZL,Oceania,Australia and New Zealand,4885500.0
2018,New Zealand,5,0,0,2020-03-10,12,NZL,Oceania,Australia and New Zealand,4885500.0
2019,New Zealand,5,0,0,2020-03-11,13,NZL,Oceania,Australia and New Zealand,4885500.0
2020,New Zealand,5,0,0,2020-03-12,14,NZL,Oceania,Australia and New Zealand,4885500.0
2021,New Zealand,5,0,0,2020-03-13,15,NZL,Oceania,Australia and New Zealand,4885500.0
2022,New Zealand,6,0,0,2020-03-14,16,NZL,Oceania,Australia and New Zealand,4885500.0
2023,New Zealand,8,0,0,2020-03-15,17,NZL,Oceania,Australia and New Zealand,4885500.0
2024,New Zealand,8,0,0,2020-03-16,18,NZL,Oceania,Australia and New Zealand,4885500.0
2025,New Zealand,12,0,0,2020-03-17,19,NZL,Oceania,Australia and New Zealand,4885500.0
2026,New Zealand,20,0,0,2020-03-18,20,NZL,Oceania,Australia and New Zealand,4885500.0
2027,New Zealand,28,0,0,2020-03-19,21,NZL,Oceania,Australia and New Zealand,4885500.0
2028,Nicaragua,1,0,0,2020-03-19,1,NIC,Americas,Central America,6465513.0
2029,Nigeria,1,0,0,2020-02-28,1,NGA,Africa,Western Africa,195874740.0
2030,Nigeria,1,0,0,2020-02-29,2,NGA,Africa,Western Africa,195874740.0
2031,Nigeria,1,0,0,2020-03-01,3,NGA,Africa,Western Africa,195874740.0
2032,Nigeria,1,0,0,2020-03-02,4,NGA,Africa,Western Africa,195874740.0
2033,Nigeria,1,0,0,2020-03-03,5,NGA,Africa,Western Africa,195874740.0
2034,Nigeria,1,0,0,2020-03-04,6,NGA,Africa,Western Africa,195874740.0
2035,Nigeria,1,0,0,2020-03-05,7,NGA,Africa,Western Africa,195874740.0
2036,Nigeria,1,0,0,2020-03-06,8,NGA,Africa,Western Africa,195874740.0
2037,Nigeria,1,0,0,2020-03-07,9,NGA,Africa,Western Africa,195874740.0
2038,Nigeria,1,0,0,2020-03-08,10,NGA,Africa,Western Africa,195874740.0
2039,Nigeria,2,0,0,2020-03-09,11,NGA,Africa,Western Africa,195874740.0
2040,Nigeria,2,0,0,2020-03-10,12,NGA,Africa,Western Africa,195874740.0
2041,Nigeria,2,0,0,2020-03-11,13,NGA,Africa,Western Africa,195874740.0
2042,Nigeria,2,0,0,2020-03-12,14,NGA,Africa,Western Africa,195874740.0
2043,Nigeria,2,0,0,2020-03-13,15,NGA,Africa,Western Africa,195874740.0
2044,Nigeria,2,0,0,2020-03-14,16,NGA,Africa,Western Africa,195874740.0
2045,Nigeria,2,0,0,2020-03-15,17,NGA,Africa,Western Africa,195874740.0
2046,Nigeria,2,0,0,2020-03-16,18,NGA,Africa,Western Africa,195874740.0
2047,Nigeria,3,0,0,2020-03-17,19,NGA,Africa,Western Africa,195874740.0
2048,Nigeria,8,0,1,2020-03-18,20,NGA,Africa,Western Africa,195874740.0
2049,Nigeria,8,0,1,2020-03-19,21,NGA,Africa,Western Africa,195874740.0
2050,North Macedonia,1,0,0,2020-02-26,1,MKD,Europe,Southern Europe,2082958.0
2051,North Macedonia,1,0,0,2020-02-27,2,MKD,Europe,Southern Europe,2082958.0
2052,North Macedonia,1,0,0,2020-02-28,3,MKD,Europe,Southern Europe,2082958.0
2053,North Macedonia,1,0,0,2020-02-29,4,MKD,Europe,Southern Europe,2082958.0
2054,North Macedonia,1,0,0,2020-03-01,5,MKD,Europe,Southern Europe,2082958.0
2055,North Macedonia,1,0,0,2020-03-02,6,MKD,Europe,Southern Europe,2082958.0
2056,North Macedonia,1,0,0,2020-03-03,7,MKD,Europe,Southern Europe,2082958.0
2057,North Macedonia,1,0,0,2020-03-04,8,MKD,Europe,Southern Europe,2082958.0
2058,North Macedonia,1,0,0,2020-03-05,9,MKD,Europe,Southern Europe,2082958.0
2059,North Macedonia,3,0,0,2020-03-06,10,MKD,Europe,Southern Europe,2082958.0
2060,North Macedonia,3,0,0,2020-03-07,11,MKD,Europe,Southern Europe,2082958.0
2061,North Macedonia,3,0,0,2020-03-08,12,MKD,Europe,Southern Europe,2082958.0
2062,North Macedonia,3,0,0,2020-03-09,13,MKD,Europe,Southern Europe,2082958.0
2063,North Macedonia,7,0,0,2020-03-10,14,MKD,Europe,Southern Europe,2082958.0
2064,North Macedonia,7,0,0,2020-03-11,15,MKD,Europe,Southern Europe,2082958.0
2065,North Macedonia,7,0,0,2020-03-12,16,MKD,Europe,Southern Europe,2082958.0
2066,North Macedonia,14,0,1,2020-03-13,17,MKD,Europe,Southern Europe,2082958.0
2067,North Macedonia,14,0,1,2020-03-14,18,MKD,Europe,Southern Europe,2082958.0
2068,North Macedonia,14,0,1,2020-03-15,19,MKD,Europe,Southern Europe,2082958.0
2069,North Macedonia,18,0,1,2020-03-16,20,MKD,Europe,Southern Europe,2082958.0
2070,North Macedonia,26,0,1,2020-03-17,21,MKD,Europe,Southern Europe,2082958.0
2071,North Macedonia,35,0,1,2020-03-18,22,MKD,Europe,Southern Europe,2082958.0
2072,North Macedonia,48,0,1,2020-03-19,23,MKD,Europe,Southern Europe,2082958.0
2073,Norway,1,0,0,2020-02-26,1,NOR,Europe,Northern Europe,5314336.0
2074,Norway,1,0,0,2020-02-27,2,NOR,Europe,Northern Europe,5314336.0
2075,Norway,6,0,0,2020-02-28,3,NOR,Europe,Northern Europe,5314336.0
2076,Norway,15,0,0,2020-02-29,4,NOR,Europe,Northern Europe,5314336.0
2077,Norway,19,0,0,2020-03-01,5,NOR,Europe,Northern Europe,5314336.0
2078,Norway,25,0,0,2020-03-02,6,NOR,Europe,Northern Europe,5314336.0
2079,Norway,32,0,0,2020-03-03,7,NOR,Europe,Northern Europe,5314336.0
2080,Norway,56,0,0,2020-03-04,8,NOR,Europe,Northern Europe,5314336.0
2081,Norway,87,0,0,2020-03-05,9,NOR,Europe,Northern Europe,5314336.0
2082,Norway,108,0,0,2020-03-06,10,NOR,Europe,Northern Europe,5314336.0
2083,Norway,147,0,0,2020-03-07,11,NOR,Europe,Northern Europe,5314336.0
2084,Norway,176,0,0,2020-03-08,12,NOR,Europe,Northern Europe,5314336.0
2085,Norway,205,0,1,2020-03-09,13,NOR,Europe,Northern Europe,5314336.0
2086,Norway,400,0,1,2020-03-10,14,NOR,Europe,Northern Europe,5314336.0
2087,Norway,598,0,1,2020-03-11,15,NOR,Europe,Northern Europe,5314336.0
2088,Norway,702,0,1,2020-03-12,16,NOR,Europe,Northern Europe,5314336.0
2089,Norway,996,0,1,2020-03-13,17,NOR,Europe,Northern Europe,5314336.0
2090,Norway,1090,3,1,2020-03-14,18,NOR,Europe,Northern Europe,5314336.0
2091,Norway,1221,3,1,2020-03-15,19,NOR,Europe,Northern Europe,5314336.0
2092,Norway,1333,3,1,2020-03-16,20,NOR,Europe,Northern Europe,5314336.0
2093,Norway,1463,3,1,2020-03-17,21,NOR,Europe,Northern Europe,5314336.0
2094,Norway,1550,6,1,2020-03-18,22,NOR,Europe,Northern Europe,5314336.0
2095,Norway,1746,7,1,2020-03-19,23,NOR,Europe,Northern Europe,5314336.0
2096,Oman,2,0,0,2020-02-24,1,OMN,Asia,Western Asia,4829483.0
2097,Oman,2,0,0,2020-02-25,2,OMN,Asia,Western Asia,4829483.0
2098,Oman,4,0,0,2020-02-26,3,OMN,Asia,Western Asia,4829483.0
2099,Oman,4,0,0,2020-02-27,4,OMN,Asia,Western Asia,4829483.0
2100,Oman,4,0,0,2020-02-28,5,OMN,Asia,Western Asia,4829483.0
2101,Oman,6,0,1,2020-02-29,6,OMN,Asia,Western Asia,4829483.0
2102,Oman,6,0,1,2020-03-01,7,OMN,Asia,Western Asia,4829483.0
2103,Oman,6,0,1,2020-03-02,8,OMN,Asia,Western Asia,4829483.0
2104,Oman,12,0,2,2020-03-03,9,OMN,Asia,Western Asia,4829483.0
2105,Oman,15,0,2,2020-03-04,10,OMN,Asia,Western Asia,4829483.0
2106,Oman,16,0,2,2020-03-05,11,OMN,Asia,Western Asia,4829483.0
2107,Oman,16,0,2,2020-03-06,12,OMN,Asia,Western Asia,4829483.0
2108,Oman,16,0,2,2020-03-07,13,OMN,Asia,Western Asia,4829483.0
2109,Oman,16,0,2,2020-03-08,14,OMN,Asia,Western Asia,4829483.0
2110,Oman,16,0,2,2020-03-09,15,OMN,Asia,Western Asia,4829483.0
2111,Oman,18,0,9,2020-03-10,16,OMN,Asia,Western Asia,4829483.0
2112,Oman,18,0,9,2020-03-11,17,OMN,Asia,Western Asia,4829483.0
2113,Oman,18,0,9,2020-03-12,18,OMN,Asia,Western Asia,4829483.0
2114,Oman,19,0,9,2020-03-13,19,OMN,Asia,Western Asia,4829483.0
2115,Oman,19,0,9,2020-03-14,20,OMN,Asia,Western Asia,4829483.0
2116,Oman,22,0,9,2020-03-15,21,OMN,Asia,Western Asia,4829483.0
2117,Oman,22,0,9,2020-03-16,22,OMN,Asia,Western Asia,4829483.0
2118,Oman,24,0,9,2020-03-17,23,OMN,Asia,Western Asia,4829483.0
2119,Oman,39,0,12,2020-03-18,24,OMN,Asia,Western Asia,4829483.0
2120,Oman,48,0,12,2020-03-19,25,OMN,Asia,Western Asia,4829483.0
2121,Pakistan,2,0,0,2020-02-26,1,PAK,Asia,Southern Asia,212215030.0
2122,Pakistan,2,0,0,2020-02-27,2,PAK,Asia,Southern Asia,212215030.0
2123,Pakistan,2,0,0,2020-02-28,3,PAK,Asia,Southern Asia,212215030.0
2124,Pakistan,4,0,0,2020-02-29,4,PAK,Asia,Southern Asia,212215030.0
2125,Pakistan,4,0,0,2020-03-01,5,PAK,Asia,Southern Asia,212215030.0
2126,Pakistan,4,0,0,2020-03-02,6,PAK,Asia,Southern Asia,212215030.0
2127,Pakistan,5,0,0,2020-03-03,7,PAK,Asia,Southern Asia,212215030.0
2128,Pakistan,5,0,0,2020-03-04,8,PAK,Asia,Southern Asia,212215030.0
2129,Pakistan,5,0,0,2020-03-05,9,PAK,Asia,Southern Asia,212215030.0
2130,Pakistan,6,0,0,2020-03-06,10,PAK,Asia,Southern Asia,212215030.0
2131,Pakistan,6,0,0,2020-03-07,11,PAK,Asia,Southern Asia,212215030.0
2132,Pakistan,6,0,1,2020-03-08,12,PAK,Asia,Southern Asia,212215030.0
2133,Pakistan,6,0,1,2020-03-09,13,PAK,Asia,Southern Asia,212215030.0
2134,Pakistan,16,0,1,2020-03-10,14,PAK,Asia,Southern Asia,212215030.0
2135,Pakistan,19,0,2,2020-03-11,15,PAK,Asia,Southern Asia,212215030.0
2136,Pakistan,20,0,2,2020-03-12,16,PAK,Asia,Southern Asia,212215030.0
2137,Pakistan,28,0,2,2020-03-13,17,PAK,Asia,Southern Asia,212215030.0
2138,Pakistan,31,0,2,2020-03-14,18,PAK,Asia,Southern Asia,212215030.0
2139,Pakistan,53,0,2,2020-03-15,19,PAK,Asia,Southern Asia,212215030.0
2140,Pakistan,136,0,2,2020-03-16,20,PAK,Asia,Southern Asia,212215030.0
2141,Pakistan,236,0,2,2020-03-17,21,PAK,Asia,Southern Asia,212215030.0
2142,Pakistan,299,0,2,2020-03-18,22,PAK,Asia,Southern Asia,212215030.0
2143,Pakistan,454,2,13,2020-03-19,23,PAK,Asia,Southern Asia,212215030.0
2144,Panama,1,0,0,2020-03-10,1,PAN,Americas,Central America,4176873.0
2145,Panama,8,1,0,2020-03-11,2,PAN,Americas,Central America,4176873.0
2146,Panama,11,1,0,2020-03-12,3,PAN,Americas,Central America,4176873.0
2147,Panama,27,1,0,2020-03-13,4,PAN,Americas,Central America,4176873.0
2148,Panama,36,1,0,2020-03-14,5,PAN,Americas,Central America,4176873.0
2149,Panama,43,1,0,2020-03-15,6,PAN,Americas,Central America,4176873.0
2150,Panama,55,1,0,2020-03-16,7,PAN,Americas,Central America,4176873.0
2151,Panama,69,1,0,2020-03-17,8,PAN,Americas,Central America,4176873.0
2152,Panama,86,1,0,2020-03-18,9,PAN,Americas,Central America,4176873.0
2153,Panama,109,1,0,2020-03-19,10,PAN,Americas,Central America,4176873.0
2154,Paraguay,1,0,0,2020-03-08,1,PRY,Americas,South America,6956071.0
2155,Paraguay,1,0,0,2020-03-09,2,PRY,Americas,South America,6956071.0
2156,Paraguay,1,0,0,2020-03-10,3,PRY,Americas,South America,6956071.0
2157,Paraguay,5,0,0,2020-03-11,4,PRY,Americas,South America,6956071.0
2158,Paraguay,5,0,0,2020-03-12,5,PRY,Americas,South America,6956071.0
2159,Paraguay,6,0,0,2020-03-13,6,PRY,Americas,South America,6956071.0
2160,Paraguay,6,0,0,2020-03-14,7,PRY,Americas,South America,6956071.0
2161,Paraguay,6,0,0,2020-03-15,8,PRY,Americas,South America,6956071.0
2162,Paraguay,8,0,0,2020-03-16,9,PRY,Americas,South America,6956071.0
2163,Paraguay,9,0,0,2020-03-17,10,PRY,Americas,South America,6956071.0
2164,Paraguay,11,0,0,2020-03-18,11,PRY,Americas,South America,6956071.0
2165,Paraguay,11,0,0,2020-03-19,12,PRY,Americas,South America,6956071.0
2166,Peru,1,0,0,2020-03-06,1,PER,Americas,South America,31989256.0
2167,Peru,1,0,0,2020-03-07,2,PER,Americas,South America,31989256.0
2168,Peru,6,0,0,2020-03-08,3,PER,Americas,South America,31989256.0
2169,Peru,7,0,0,2020-03-09,4,PER,Americas,South America,31989256.0
2170,Peru,11,0,0,2020-03-10,5,PER,Americas,South America,31989256.0
2171,Peru,11,0,0,2020-03-11,6,PER,Americas,South America,31989256.0
2172,Peru,15,0,0,2020-03-12,7,PER,Americas,South America,31989256.0
2173,Peru,28,0,0,2020-03-13,8,PER,Americas,South America,31989256.0
2174,Peru,38,0,0,2020-03-14,9,PER,Americas,South America,31989256.0
2175,Peru,43,0,0,2020-03-15,10,PER,Americas,South America,31989256.0
2176,Peru,86,0,0,2020-03-16,11,PER,Americas,South America,31989256.0
2177,Peru,117,0,1,2020-03-17,12,PER,Americas,South America,31989256.0
2178,Peru,145,0,1,2020-03-18,13,PER,Americas,South America,31989256.0
2179,Peru,234,0,1,2020-03-19,14,PER,Americas,South America,31989256.0
2180,Philippines,1,0,0,2020-01-30,1,PHL,Asia,South-Eastern Asia,106651922.0
2181,Philippines,1,0,0,2020-01-31,2,PHL,Asia,South-Eastern Asia,106651922.0
2182,Philippines,1,0,0,2020-02-01,3,PHL,Asia,South-Eastern Asia,106651922.0
2183,Philippines,2,1,0,2020-02-02,4,PHL,Asia,South-Eastern Asia,106651922.0
2184,Philippines,2,1,0,2020-02-03,5,PHL,Asia,South-Eastern Asia,106651922.0
2185,Philippines,2,1,0,2020-02-04,6,PHL,Asia,South-Eastern Asia,106651922.0
2186,Philippines,2,1,0,2020-02-05,7,PHL,Asia,South-Eastern Asia,106651922.0
2187,Philippines,2,1,0,2020-02-06,8,PHL,Asia,South-Eastern Asia,106651922.0
2188,Philippines,3,1,0,2020-02-07,9,PHL,Asia,South-Eastern Asia,106651922.0
2189,Philippines,3,1,0,2020-02-08,10,PHL,Asia,South-Eastern Asia,106651922.0
2190,Philippines,3,1,0,2020-02-09,11,PHL,Asia,South-Eastern Asia,106651922.0
2191,Philippines,3,1,0,2020-02-10,12,PHL,Asia,South-Eastern Asia,106651922.0
2192,Philippines,3,1,0,2020-02-11,13,PHL,Asia,South-Eastern Asia,106651922.0
2193,Philippines,3,1,1,2020-02-12,14,PHL,Asia,South-Eastern Asia,106651922.0
2194,Philippines,3,1,1,2020-02-13,15,PHL,Asia,South-Eastern Asia,106651922.0
2195,Philippines,3,1,1,2020-02-14,16,PHL,Asia,South-Eastern Asia,106651922.0
2196,Philippines,3,1,1,2020-02-15,17,PHL,Asia,South-Eastern Asia,106651922.0
2197,Philippines,3,1,1,2020-02-16,18,PHL,Asia,South-Eastern Asia,106651922.0
2198,Philippines,3,1,1,2020-02-17,19,PHL,Asia,South-Eastern Asia,106651922.0
2199,Philippines,3,1,1,2020-02-18,20,PHL,Asia,South-Eastern Asia,106651922.0
2200,Philippines,3,1,1,2020-02-19,21,PHL,Asia,South-Eastern Asia,106651922.0
2201,Philippines,3,1,1,2020-02-20,22,PHL,Asia,South-Eastern Asia,106651922.0
2202,Philippines,3,1,1,2020-02-21,23,PHL,Asia,South-Eastern Asia,106651922.0
2203,Philippines,3,1,1,2020-02-22,24,PHL,Asia,South-Eastern Asia,106651922.0
2204,Philippines,3,1,1,2020-02-23,25,PHL,Asia,South-Eastern Asia,106651922.0
2205,Philippines,3,1,1,2020-02-24,26,PHL,Asia,South-Eastern Asia,106651922.0
2206,Philippines,3,1,1,2020-02-25,27,PHL,Asia,South-Eastern Asia,106651922.0
2207,Philippines,3,1,1,2020-02-26,28,PHL,Asia,South-Eastern Asia,106651922.0
2208,Philippines,3,1,1,2020-02-27,29,PHL,Asia,South-Eastern Asia,106651922.0
2209,Philippines,3,1,1,2020-02-28,30,PHL,Asia,South-Eastern Asia,106651922.0
2210,Philippines,3,1,1,2020-02-29,31,PHL,Asia,South-Eastern Asia,106651922.0
2211,Philippines,3,1,1,2020-03-01,32,PHL,Asia,South-Eastern Asia,106651922.0
2212,Philippines,3,1,1,2020-03-02,33,PHL,Asia,South-Eastern Asia,106651922.0
2213,Philippines,3,1,1,2020-03-03,34,PHL,Asia,South-Eastern Asia,106651922.0
2214,Philippines,3,1,1,2020-03-04,35,PHL,Asia,South-Eastern Asia,106651922.0
2215,Philippines,3,1,1,2020-03-05,36,PHL,Asia,South-Eastern Asia,106651922.0
2216,Philippines,5,1,1,2020-03-06,37,PHL,Asia,South-Eastern Asia,106651922.0
2217,Philippines,6,1,1,2020-03-07,38,PHL,Asia,South-Eastern Asia,106651922.0
2218,Philippines,10,1,1,2020-03-08,39,PHL,Asia,South-Eastern Asia,106651922.0
2219,Philippines,20,1,1,2020-03-09,40,PHL,Asia,South-Eastern Asia,106651922.0
2220,Philippines,33,1,2,2020-03-10,41,PHL,Asia,South-Eastern Asia,106651922.0
2221,Philippines,49,1,2,2020-03-11,42,PHL,Asia,South-Eastern Asia,106651922.0
2222,Philippines,52,2,2,2020-03-12,43,PHL,Asia,South-Eastern Asia,106651922.0
2223,Philippines,64,5,2,2020-03-13,44,PHL,Asia,South-Eastern Asia,106651922.0
2224,Philippines,111,8,2,2020-03-14,45,PHL,Asia,South-Eastern Asia,106651922.0
2225,Philippines,140,11,2,2020-03-15,46,PHL,Asia,South-Eastern Asia,106651922.0
2226,Philippines,142,12,2,2020-03-16,47,PHL,Asia,South-Eastern Asia,106651922.0
2227,Philippines,187,12,5,2020-03-17,48,PHL,Asia,South-Eastern Asia,106651922.0
2228,Philippines,202,19,5,2020-03-18,49,PHL,Asia,South-Eastern Asia,106651922.0
2229,Philippines,217,17,8,2020-03-19,50,PHL,Asia,South-Eastern Asia,106651922.0
2230,Poland,1,0,0,2020-03-04,1,POL,Europe,Eastern Europe,37978548.0
2231,Poland,1,0,0,2020-03-05,2,POL,Europe,Eastern Europe,37978548.0
2232,Poland,5,0,0,2020-03-06,3,POL,Europe,Eastern Europe,37978548.0
2233,Poland,5,0,0,2020-03-07,4,POL,Europe,Eastern Europe,37978548.0
2234,Poland,11,0,0,2020-03-08,5,POL,Europe,Eastern Europe,37978548.0
2235,Poland,16,0,0,2020-03-09,6,POL,Europe,Eastern Europe,37978548.0
2236,Poland,22,0,0,2020-03-10,7,POL,Europe,Eastern Europe,37978548.0
2237,Poland,31,0,0,2020-03-11,8,POL,Europe,Eastern Europe,37978548.0
2238,Poland,49,1,0,2020-03-12,9,POL,Europe,Eastern Europe,37978548.0
2239,Poland,68,2,0,2020-03-13,10,POL,Europe,Eastern Europe,37978548.0
2240,Poland,103,3,0,2020-03-14,11,POL,Europe,Eastern Europe,37978548.0
2241,Poland,119,3,0,2020-03-15,12,POL,Europe,Eastern Europe,37978548.0
2242,Poland,177,4,13,2020-03-16,13,POL,Europe,Eastern Europe,37978548.0
2243,Poland,238,5,13,2020-03-17,14,POL,Europe,Eastern Europe,37978548.0
2244,Poland,251,5,13,2020-03-18,15,POL,Europe,Eastern Europe,37978548.0
2245,Poland,355,5,1,2020-03-19,16,POL,Europe,Eastern Europe,37978548.0
2246,Portugal,2,0,0,2020-03-02,1,PRT,Europe,Southern Europe,10281762.0
2247,Portugal,2,0,0,2020-03-03,2,PRT,Europe,Southern Europe,10281762.0
2248,Portugal,5,0,0,2020-03-04,3,PRT,Europe,Southern Europe,10281762.0
2249,Portugal,8,0,0,2020-03-05,4,PRT,Europe,Southern Europe,10281762.0
2250,Portugal,13,0,0,2020-03-06,5,PRT,Europe,Southern Europe,10281762.0
2251,Portugal,20,0,0,2020-03-07,6,PRT,Europe,Southern Europe,10281762.0
2252,Portugal,30,0,0,2020-03-08,7,PRT,Europe,Southern Europe,10281762.0
2253,Portugal,30,0,0,2020-03-09,8,PRT,Europe,Southern Europe,10281762.0
2254,Portugal,41,0,0,2020-03-10,9,PRT,Europe,Southern Europe,10281762.0
2255,Portugal,59,0,0,2020-03-11,10,PRT,Europe,Southern Europe,10281762.0
2256,Portugal,59,0,0,2020-03-12,11,PRT,Europe,Southern Europe,10281762.0
2257,Portugal,112,0,1,2020-03-13,12,PRT,Europe,Southern Europe,10281762.0
2258,Portugal,169,0,2,2020-03-14,13,PRT,Europe,Southern Europe,10281762.0
2259,Portugal,245,0,2,2020-03-15,14,PRT,Europe,Southern Europe,10281762.0
2260,Portugal,331,0,3,2020-03-16,15,PRT,Europe,Southern Europe,10281762.0
2261,Portugal,448,1,3,2020-03-17,16,PRT,Europe,Southern Europe,10281762.0
2262,Portugal,448,2,3,2020-03-18,17,PRT,Europe,Southern Europe,10281762.0
2263,Portugal,785,3,3,2020-03-19,18,PRT,Europe,Southern Europe,10281762.0
2264,Qatar,1,0,0,2020-02-29,1,QAT,Asia,Western Asia,2781677.0
2265,Qatar,3,0,0,2020-03-01,2,QAT,Asia,Western Asia,2781677.0
2266,Qatar,3,0,0,2020-03-02,3,QAT,Asia,Western Asia,2781677.0
2267,Qatar,7,0,0,2020-03-03,4,QAT,Asia,Western Asia,2781677.0
2268,Qatar,8,0,0,2020-03-04,5,QAT,Asia,Western Asia,2781677.0
2269,Qatar,8,0,0,2020-03-05,6,QAT,Asia,Western Asia,2781677.0
2270,Qatar,8,0,0,2020-03-06,7,QAT,Asia,Western Asia,2781677.0
2271,Qatar,8,0,0,2020-03-07,8,QAT,Asia,Western Asia,2781677.0
2272,Qatar,15,0,0,2020-03-08,9,QAT,Asia,Western Asia,2781677.0
2273,Qatar,18,0,0,2020-03-09,10,QAT,Asia,Western Asia,2781677.0
2274,Qatar,24,0,0,2020-03-10,11,QAT,Asia,Western Asia,2781677.0
2275,Qatar,262,0,0,2020-03-11,12,QAT,Asia,Western Asia,2781677.0
2276,Qatar,262,0,0,2020-03-12,13,QAT,Asia,Western Asia,2781677.0
2277,Qatar,320,0,0,2020-03-13,14,QAT,Asia,Western Asia,2781677.0
2278,Qatar,337,0,4,2020-03-14,15,QAT,Asia,Western Asia,2781677.0
2279,Qatar,401,0,4,2020-03-15,16,QAT,Asia,Western Asia,2781677.0
2280,Qatar,439,0,4,2020-03-16,17,QAT,Asia,Western Asia,2781677.0
2281,Qatar,439,0,4,2020-03-17,18,QAT,Asia,Western Asia,2781677.0
2282,Qatar,452,0,4,2020-03-18,19,QAT,Asia,Western Asia,2781677.0
2283,Qatar,460,0,4,2020-03-19,20,QAT,Asia,Western Asia,2781677.0
2284,Romania,1,0,0,2020-02-26,1,ROU,Europe,Eastern Europe,19473936.0
2285,Romania,1,0,0,2020-02-27,2,ROU,Europe,Eastern Europe,19473936.0
2286,Romania,3,0,0,2020-02-28,3,ROU,Europe,Eastern Europe,19473936.0
2287,Romania,3,0,0,2020-02-29,4,ROU,Europe,Eastern Europe,19473936.0
2288,Romania,3,0,0,2020-03-01,5,ROU,Europe,Eastern Europe,19473936.0
2289,Romania,3,0,0,2020-03-02,6,ROU,Europe,Eastern Europe,19473936.0
2290,Romania,3,0,0,2020-03-03,7,ROU,Europe,Eastern Europe,19473936.0
2291,Romania,4,0,1,2020-03-04,8,ROU,Europe,Eastern Europe,19473936.0
2292,Romania,6,0,1,2020-03-05,9,ROU,Europe,Eastern Europe,19473936.0
2293,Romania,9,0,1,2020-03-06,10,ROU,Europe,Eastern Europe,19473936.0
2294,Romania,9,0,3,2020-03-07,11,ROU,Europe,Eastern Europe,19473936.0
2295,Romania,15,0,3,2020-03-08,12,ROU,Europe,Eastern Europe,19473936.0
2296,Romania,15,0,3,2020-03-09,13,ROU,Europe,Eastern Europe,19473936.0
2297,Romania,25,0,3,2020-03-10,14,ROU,Europe,Eastern Europe,19473936.0
2298,Romania,45,0,6,2020-03-11,15,ROU,Europe,Eastern Europe,19473936.0
2299,Romania,49,0,6,2020-03-12,16,ROU,Europe,Eastern Europe,19473936.0
2300,Romania,89,0,7,2020-03-13,17,ROU,Europe,Eastern Europe,19473936.0
2301,Romania,123,0,9,2020-03-14,18,ROU,Europe,Eastern Europe,19473936.0
2302,Romania,131,0,9,2020-03-15,19,ROU,Europe,Eastern Europe,19473936.0
2303,Romania,158,0,9,2020-03-16,20,ROU,Europe,Eastern Europe,19473936.0
2304,Romania,184,0,16,2020-03-17,21,ROU,Europe,Eastern Europe,19473936.0
2305,Romania,260,0,19,2020-03-18,22,ROU,Europe,Eastern Europe,19473936.0
2306,Romania,277,0,25,2020-03-19,23,ROU,Europe,Eastern Europe,19473936.0
2307,Russia,2,0,0,2020-01-31,1,RUS,Europe,Eastern Europe,144478050.0
2308,Russia,2,0,0,2020-02-01,2,RUS,Europe,Eastern Europe,144478050.0
2309,Russia,2,0,0,2020-02-02,3,RUS,Europe,Eastern Europe,144478050.0
2310,Russia,2,0,0,2020-02-03,4,RUS,Europe,Eastern Europe,144478050.0
2311,Russia,2,0,0,2020-02-04,5,RUS,Europe,Eastern Europe,144478050.0
2312,Russia,2,0,0,2020-02-05,6,RUS,Europe,Eastern Europe,144478050.0
2313,Russia,2,0,0,2020-02-06,7,RUS,Europe,Eastern Europe,144478050.0
2314,Russia,2,0,0,2020-02-07,8,RUS,Europe,Eastern Europe,144478050.0
2315,Russia,2,0,0,2020-02-08,9,RUS,Europe,Eastern Europe,144478050.0
2316,Russia,2,0,0,2020-02-09,10,RUS,Europe,Eastern Europe,144478050.0
2317,Russia,2,0,0,2020-02-10,11,RUS,Europe,Eastern Europe,144478050.0
