index,country,conf,deth,recv,ts,days
1839,Mauritius,3,0,0,2020-03-19,2
1840,Mexico,1,0,0,2020-02-28,1
1841,Mexico,4,0,0,2020-02-29,2
1842,Mexico,5,0,0,2020-03-01,3
1843,Mexico,5,0,0,2020-03-02,4
1844,Mexico,5,0,1,2020-03-03,5
1845,Mexico,5,0,1,2020-03-04,6
1846,Mexico,5,0,1,2020-03-05,7
1847,Mexico,6,0,1,2020-03-06,8
1848,Mexico,6,0,1,2020-03-07,9
1849,Mexico,7,0,1,2020-03-08,10
1850,Mexico,7,0,1,2020-03-09,11
1851,Mexico,7,0,4,2020-03-10,12
1852,Mexico,8,0,4,2020-03-11,13
1853,Mexico,12,0,4,2020-03-12,14
1854,Mexico,12,0,4,2020-03-13,15
1855,Mexico,26,0,4,2020-03-14,16
1856,Mexico,41,0,4,2020-03-15,17
1857,Mexico,53,0,4,2020-03-16,18
1858,Mexico,82,0,4,2020-03-17,19
1859,Mexico,93,0,4,2020-03-18,20
1860,Mexico,118,1,4,2020-03-19,21
1861,Moldova,1,0,0,2020-03-08,1
1862,Moldova,1,0,0,2020-03-09,2
1863,Moldova,3,0,0,2020-03-10,3
1864,Moldova,3,0,0,2020-03-11,4
1865,Moldova,3,0,0,2020-03-12,5
1866,Moldova,6,0,0,2020-03-13,6
1867,Moldova,12,0,0,2020-03-14,7
1868,Moldova,23,0,0,2020-03-15,8
1869,Moldova,23,0,0,2020-03-16,9
1870,Moldova,30,0,1,2020-03-17,10
1871,Moldova,30,1,1,2020-03-18,11
1872,Moldova,49,1,1,2020-03-19,12
1873,Monaco,1,0,0,2020-02-29,1
1874,Monaco,1,0,0,2020-03-01,2
1875,Monaco,1,0,0,2020-03-02,3
1876,Monaco,1,0,0,2020-03-03,4
1877,Monaco,1,0,0,2020-03-04,5
1878,Monaco,1,0,0,2020-03-05,6
1879,Monaco,1,0,0,2020-03-06,7
1880,Monaco,1,0,0,2020-03-07,8
1881,Monaco,1,0,0,2020-03-08,9
1882,Monaco,1,0,0,2020-03-09,10
1883,Monaco,1,0,0,2020-03-10,11
1884,Monaco,1,0,0,2020-03-11,12
1885,Monaco,2,0,0,2020-03-12,13
1886,Monaco,2,0,0,2020-03-13,14
1887,Monaco,2,0,0,2020-03-14,15
1888,Monaco,2,0,0,2020-03-15,16
1889,Monaco,7,0,0,2020-03-16,17
1890,Monaco,7,0,0,2020-03-17,18
1891,Monaco,7,0,0,2020-03-18,19
1892,Monaco,7,0,0,2020-03-19,20
1893,Mongolia,1,0,0,2020-03-10,1
1894,Mongolia,1,0,0,2020-03-11,2
1895,Mongolia,1,0,0,2020-03-12,3
1896,Mongolia,1,0,0,2020-03-13,4
1897,Mongolia,1,0,0,2020-03-14,5
1898,Mongolia,1,0,0,2020-03-15,6
1899,Mongolia,1,0,0,2020-03-16,7
1900,Mongolia,5,0,0,2020-03-17,8
1901,Mongolia,6,0,0,2020-03-18,9
1902,Mongolia,6,0,0,2020-03-19,10
1903,Montenegro,2,0,0,2020-03-17,1
1904,Montenegro,1,0,0,2020-03-18,2
1905,Montenegro,3,0,0,2020-03-19,3
1906,Morocco,1,0,0,2020-03-02,1
1907,Morocco,1,0,0,2020-03-03,2
1908,Morocco,1,0,0,2020-03-04,3
1909,Morocco,2,0,0,2020-03-05,4
1910,Morocco,2,0,0,2020-03-06,5
1911,Morocco,2,0,0,2020-03-07,6
1912,Morocco,2,0,0,2020-03-08,7
1913,Morocco,2,0,0,2020-03-09,8
1914,Morocco,3,1,0,2020-03-10,9
1915,Morocco,5,1,0,2020-03-11,10
1916,Morocco,6,1,0,2020-03-12,11
1917,Morocco,7,1,1,2020-03-13,12
1918,Morocco,17,1,1,2020-03-14,13
1919,Morocco,28,1,1,2020-03-15,14
1920,Morocco,29,1,1,2020-03-16,15
1921,Morocco,38,2,1,2020-03-17,16
1922,Morocco,49,2,1,2020-03-18,17
1923,Morocco,63,2,1,2020-03-19,18
1924,Namibia,2,0,0,2020-03-14,1
1925,Namibia,2,0,0,2020-03-15,2
1926,Namibia,2,0,0,2020-03-16,3
1927,Namibia,2,0,0,2020-03-17,4
1928,Namibia,2,0,0,2020-03-18,5
1929,Namibia,3,0,0,2020-03-19,6
1930,Nepal,1,0,0,2020-01-25,1
1931,Nepal,1,0,0,2020-01-26,2
1932,Nepal,1,0,0,2020-01-27,3
1933,Nepal,1,0,0,2020-01-28,4
1934,Nepal,1,0,0,2020-01-29,5
1935,Nepal,1,0,0,2020-01-30,6
1936,Nepal,1,0,0,2020-01-31,7
1937,Nepal,1,0,0,2020-02-01,8
1938,Nepal,1,0,0,2020-02-02,9
1939,Nepal,1,0,0,2020-02-03,10
1940,Nepal,1,0,0,2020-02-04,11
1941,Nepal,1,0,0,2020-02-05,12
1942,Nepal,1,0,0,2020-02-06,13
1943,Nepal,1,0,0,2020-02-07,14
1944,Nepal,1,0,0,2020-02-08,15
1945,Nepal,1,0,0,2020-02-09,16
1946,Nepal,1,0,0,2020-02-10,17
1947,Nepal,1,0,0,2020-02-11,18
1948,Nepal,1,0,1,2020-02-12,19
1949,Nepal,1,0,1,2020-02-13,20
1950,Nepal,1,0,1,2020-02-14,21
1951,Nepal,1,0,1,2020-02-15,22
1952,Nepal,1,0,1,2020-02-16,23
1953,Nepal,1,0,1,2020-02-17,24
1954,Nepal,1,0,1,2020-02-18,25
1955,Nepal,1,0,1,2020-02-19,26
1956,Nepal,1,0,1,2020-02-20,27
1957,Nepal,1,0,1,2020-02-21,28
1958,Nepal,1,0,1,2020-02-22,29
1959,Nepal,1,0,1,2020-02-23,30
1960,Nepal,1,0,1,2020-02-24,31
1961,Nepal,1,0,1,2020-02-25,32
1962,Nepal,1,0,1,2020-02-26,33
1963,Nepal,1,0,1,2020-02-27,34
1964,Nepal,1,0,1,2020-02-28,35
1965,Nepal,1,0,1,2020-02-29,36
1966,Nepal,1,0,1,2020-03-01,37
1967,Nepal,1,0,1,2020-03-02,38
1968,Nepal,1,0,1,2020-03-03,39
1969,Nepal,1,0,1,2020-03-04,40
1970,Nepal,1,0,1,2020-03-05,41
1971,Nepal,1,0,1,2020-03-06,42
1972,Nepal,1,0,1,2020-03-07,43
1973,Nepal,1,0,1,2020-03-08,44
1974,Nepal,1,0,1,2020-03-09,45
1975,Nepal,1,0,1,2020-03-10,46
1976,Nepal,1,0,1,2020-03-11,47
1977,Nepal,1,0,1,2020-03-12,48
1978,Nepal,1,0,1,2020-03-13,49
1979,Nepal,1,0,1,2020-03-14,50
1980,Nepal,1,0,1,2020-03-15,51
1981,Nepal,1,0,1,2020-03-16,52
1982,Nepal,1,0,1,2020-03-17,53
1983,Nepal,1,0,1,2020-03-18,54
1984,Nepal,1,0,1,2020-03-19,55
1985,Netherlands,1,0,0,2020-02-27,1
1986,Netherlands,1,0,0,2020-02-28,2
1987,Netherlands,6,0,0,2020-02-29,3
1988,Netherlands,10,0,0,2020-03-01,4
1989,Netherlands,18,0,0,2020-03-02,5
1990,Netherlands,24,0,0,2020-03-03,6
1991,Netherlands,38,0,0,2020-03-04,7
1992,Netherlands,82,0,0,2020-03-05,8
1993,Netherlands,128,1,0,2020-03-06,9
1994,Netherlands,188,1,0,2020-03-07,10
1995,Netherlands,265,3,0,2020-03-08,11
1996,Netherlands,321,3,0,2020-03-09,12
1997,Netherlands,382,4,0,2020-03-10,13
1998,Netherlands,503,5,0,2020-03-11,14
1999,Netherlands,503,5,0,2020-03-12,15
2000,Netherlands,806,10,0,2020-03-13,16
2001,Netherlands,962,12,2,2020-03-14,17
2002,Netherlands,1138,20,2,2020-03-15,18
2003,Netherlands,1416,24,2,2020-03-16,19
2004,Netherlands,1711,43,2,2020-03-17,20
2005,Netherlands,2058,58,2,2020-03-18,21
2006,Netherlands,2467,77,2,2020-03-19,22
2007,New Zealand,1,0,0,2020-02-28,1
2008,New Zealand,1,0,0,2020-02-29,2
2009,New Zealand,1,0,0,2020-03-01,3
2010,New Zealand,1,0,0,2020-03-02,4
2011,New Zealand,1,0,0,2020-03-03,5
2012,New Zealand,3,0,0,2020-03-04,6
2013,New Zealand,3,0,0,2020-03-05,7
2014,New Zealand,4,0,0,2020-03-06,8
2015,New Zealand,5,0,0,2020-03-07,9
2016,New Zealand,5,0,0,2020-03-08,10
2017,New Zealand,5,0,0,2020-03-09,11
2018,New Zealand,5,0,0,2020-03-10,12
2019,New Zealand,5,0,0,2020-03-11,13
2020,New Zealand,5,0,0,2020-03-12,14
2021,New Zealand,5,0,0,2020-03-13,15
2022,New Zealand,6,0,0,2020-03-14,16
2023,New Zealand,8,0,0,2020-03-15,17
2024,New Zealand,8,0,0,2020-03-16,18
2025,New Zealand,12,0,0,2020-03-17,19
2026,New Zealand,20,0,0,2020-03-18,20
2027,New Zealand,28,0,0,2020-03-19,21
2028,Nicaragua,1,0,0,2020-03-19,1
2029,Nigeria,1,0,0,2020-02-28,1
2030,Nigeria,1,0,0,2020-02-29,2
2031,Nigeria,1,0,0,2020-03-01,3
2032,Nigeria,1,0,0,2020-03-02,4
2033,Nigeria,1,0,0,2020-03-03,5
2034,Nigeria,1,0,0,2020-03-04,6
2035,Nigeria,1,0,0,2020-03-05,7
2036,Nigeria,1,0,0,2020-03-06,8
2037,Nigeria,1,0,0,2020-03-07,9
2038,Nigeria,1,0,0,2020-03-08,10
2039,Nigeria,2,0,0,2020-03-09,11
2040,Nigeria,2,0,0,2020-03-10,12
2041,Nigeria,2,0,0,2020-03-11,13
2042,Nigeria,2,0,0,2020-03-12,14
2043,Nigeria,2,0,0,2020-03-13,15
2044,Nigeria,2,0,0,2020-03-14,16
2045,Nigeria,2,0,0,2020-03-15,17
2046,Nigeria,2,0,0,2020-03-16,18
2047,Nigeria,3,0,0,2020-03-17,19
2048,Nigeria,8,0,1,2020-03-18,20
2049,Nigeria,8,0,1,2020-03-19,21
2050,North Macedonia,1,0,0,2020-02-26,1
2051,North Macedonia,1,0,0,2020-02-27,2
2052,North Macedonia,1,0,0,2020-02-28,3
2053,North Macedonia,1,0,0,2020-02-29,4
2054,North Macedonia,1,0,0,2020-03-01,5
2055,North Macedonia,1,0,0,2020-03-02,6
2056,North Macedonia,1,0,0,2020-03-03,7
2057,North Macedonia,1,0,0,2020-03-04,8
2058,North Macedonia,1,0,0,2020-03-05,9
2059,North Macedonia,3,0,0,2020-03-06,10
2060,North Macedonia,3,0,0,2020-03-07,11
2061,North Macedonia,3,0,0,2020-03-08,12
2062,North Macedonia,3,0,0,2020-03-09,13
2063,North Macedonia,7,0,0,2020-03-10,14
2064,North Macedonia,7,0,0,2020-03-11,15
2065,North Macedonia,7,0,0,2020-03-12,16
2066,North Macedonia,14,0,1,2020-03-13,17
2067,North Macedonia,14,0,1,2020-03-14,18
2068,North Macedonia,14,0,1,2020-03-15,19
2069,North Macedonia,18,0,1,2020-03-16,20
2070,North Macedonia,26,0,1,2020-03-17,21
2071,North Macedonia,35,0,1,2020-03-18,22
2072,North Macedonia,48,0,1,2020-03-19,23
2073,Norway,1,0,0,2020-02-26,1
2074,Norway,1,0,0,2020-02-27,2
2075,Norway,6,0,0,2020-02-28,3
2076,Norway,15,0,0,2020-02-29,4
2077,Norway,19,0,0,2020-03-01,5
2078,Norway,25,0,0,2020-03-02,6
2079,Norway,32,0,0,2020-03-03,7
2080,Norway,56,0,0,2020-03-04,8
2081,Norway,87,0,0,2020-03-05,9
2082,Norway,108,0,0,2020-03-06,10
2083,Norway,147,0,0,2020-03-07,11
2084,Norway,176,0,0,2020-03-08,12
2085,Norway,205,0,1,2020-03-09,13
2086,Norway,400,0,1,2020-03-10,14
2087,Norway,598,0,1,2020-03-11,15
2088,Norway,702,0,1,2020-03-12,16
2089,Norway,996,0,1,2020-03-13,17
2090,Norway,1090,3,1,2020-03-14,18
2091,Norway,1221,3,1,2020-03-15,19
2092,Norway,1333,3,1,2020-03-16,20
2093,Norway,1463,3,1,2020-03-17,21
2094,Norway,1550,6,1,2020-03-18,22
2095,Norway,1746,7,1,2020-03-19,23
2096,Oman,2,0,0,2020-02-24,1
2097,Oman,2,0,0,2020-02-25,2
2098,Oman,4,0,0,2020-02-26,3
2099,Oman,4,0,0,2020-02-27,4
2100,Oman,4,0,0,2020-02-28,5
2101,Oman,6,0,1,2020-02-29,6
2102,Oman,6,0,1,2020-03-01,7
2103,Oman,6,0,1,2020-03-02,8
2104,Oman,12,0,2,2020-03-03,9
2105,Oman,15,0,2,2020-03-04,10
2106,Oman,16,0,2,2020-03-05,11
2107,Oman,16,0,2,2020-03-06,12
2108,Oman,16,0,2,2020-03-07,13
2109,Oman,16,0,2,2020-03-08,14
2110,Oman,16,0,2,2020-03-09,15
2111,Oman,18,0,9,2020-03-10,16
2112,Oman,18,0,9,2020-03-11,17
2113,Oman,18,0,9,2020-03-12,18
2114,Oman,19,0,9,2020-03-13,19
2115,Oman,19,0,9,2020-03-14,20
2116,Oman,22,0,9,2020-03-15,21
2117,Oman,22,0,9,2020-03-16,22
2118,Oman,24,0,9,2020-03-17,23
2119,Oman,39,0,12,2020-03-18,24
2120,Oman,48,0,12,2020-03-19,25
2121,Pakistan,2,0,0,2020-02-26,1
2122,Pakistan,2,0,0,2020-02-27,2
2123,Pakistan,2,0,0,2020-02-28,3
2124,Pakistan,4,0,0,2020-02-29,4
2125,Pakistan,4,0,0,2020-03-01,5
2126,Pakistan,4,0,0,2020-03-02,6
2127,Pakistan,5,0,0,2020-03-03,7
2128,Pakistan,5,0,0,2020-03-04,8
2129,Pakistan,5,0,0,2020-03-05,9
2130,Pakistan,6,0,0,2020-03-06,10
2131,Pakistan,6,0,0,2020-03-07,11
2132,Pakistan,6,0,1,2020-03-08,12
2133,Pakistan,6,0,1,2020-03-09,13
2134,Pakistan,16,0,1,2020-03-10,14
2135,Pakistan,19,0,2,2020-03-11,15
2136,Pakistan,20,0,2,2020-03-12,16
2137,Pakistan,28,0,2,2020-03-13,17
2138,Pakistan,31,0,2,2020-03-14,18
2139,Pakistan,53,0,2,2020-03-15,19
2140,Pakistan,136,0,2,2020-03-16,20
2141,Pakistan,236,0,2,2020-03-17,21
2142,Pakistan,299,0,2,2020-03-18,22
2143,Pakistan,454,2,13,2020-03-19,23
2144,Panama,1,0,0,2020-03-10,1
2145,Panama,8,1,0,2020-03-11,2
2146,Panama,11,1,0,2020-03-12,3
2147,Panama,27,1,0,2020-03-13,4
2148,Panama,36,1,0,2020-03-14,5
2149,Panama,43,1,0,2020-03-15,6
2150,Panama,55,1,0,2020-03-16,7
2151,Panama,69,1,0,2020-03-17,8
2152,Panama,86,1,0,2020-03-18,9
2153,Panama,109,1,0,2020-03-19,10
2154,Paraguay,1,0,0,2020-03-08,1
2155,Paraguay,1,0,0,2020-03-09,2
2156,Paraguay,1,0,0,2020-03-10,3
2157,Paraguay,5,0,0,2020-03-11,4
2158,Paraguay,5,0,0,2020-03-12,5
2159,Paraguay,6,0,0,2020-03-13,6
2160,Paraguay,6,0,0,2020-03-14,7
2161,Paraguay,6,0,0,2020-03-15,8
2162,Paraguay,8,0,0,2020-03-16,9
2163,Paraguay,9,0,0,2020-03-17,10
2164,Paraguay,11,0,0,2020-03-18,11
2165,Paraguay,11,0,0,2020-03-19,12
2166,Peru,1,0,0,2020-03-06,1
2167,Peru,1,0,0,2020-03-07,2
2168,Peru,6,0,0,2020-03-08,3
2169,Peru,7,0,0,2020-03-09,4
2170,Peru,11,0,0,2020-03-10,5
2171,Peru,11,0,0,2020-03-11,6
2172,Peru,15,0,0,2020-03-12,7
2173,Peru,28,0,0,2020-03-13,8
2174,Peru,38,0,0,2020-03-14,9
2175,Peru,43,0,0,2020-03-15,10
2176,Peru,86,0,0,2020-03-16,11
2177,Peru,117,0,1,2020-03-17,12
2178,Peru,145,0,1,2020-03-18,13
2179,Peru,234,0,1,2020-03-19,14
2180,Philippines,1,0,0,2020-01-30,1
2181,Philippines,1,0,0,2020-01-31,2
2182,Philippines,1,0,0,2020-02-01,3
2183,Philippines,2,1,0,2020-02-02,4
2184,Philippines,2,1,0,2020-02-03,5
2185,Philippines,2,1,0,2020-02-04,6
2186,Philippines,2,1,0,2020-02-05,7
2187,Philippines,2,1,0,2020-02-06,8
2188,Philippines,3,1,0,2020-02-07,9
2189,Philippines,3,1,0,2020-02-08,10
2190,Philippines,3,1,0,2020-02-09,11
2191,Philippines,3,1,0,2020-02-10,12
2192,Philippines,3,1,0,2020-02-11,13
2193,Philippines,3,1,1,2020-02-12,14
2194,Philippines,3,1,1,2020-02-13,15
2195,Philippines,3,1,1,2020-02-14,16
2196,Philippines,3,1,1,2020-02-15,17
2197,Philippines,3,1,1,2020-02-16,18
2198,Philippines,3,1,1,2020-02-17,19
2199,Philippines,3,1,1,2020-02-18,20
2200,Philippines,3,1,1,2020-02-19,21
2201,Philippines,3,1,1,2020-02-20,22
2202,Philippines,3,1,1,2020-02-21,23
2203,Philippines,3,1,1,2020-02-22,24
2204,Philippines,3,1,1,2020-02-23,25
2205,Philippines,3,1,1,2020-02-24,26
2206,Philippines,3,1,1,2020-02-25,27
2207,Philippines,3,1,1,2020-02-26,28
2208,Philippines,3,1,1,2020-02-27,29
2209,Philippines,3,1,1,2020-02-28,30
2210,Philippines,3,1,1,2020-02-29,31
2211,Philippines,3,1,1,2020-03-01,32
2212,Philippines,3,1,1,2020-03-02,33
2213,Philippines,3,1,1,2020-03-03,34
2214,Philippines,3,1,1,2020-03-04,35
2215,Philippines,3,1,1,2020-03-05,36
2216,Philippines,5,1,1,2020-03-06,37
2217,Philippines,6,1,1,2020-03-07,38
2218,Philippines,10,1,1,2020-03-08,39
2219,Philippines,20,1,1,2020-03-09,40
2220,Philippines,33,1,2,2020-03-10,41
2221,Philippines,49,1,2,2020-03-11,42
2222,Philippines,52,2,2,2020-03-12,43
2223,Philippines,64,5,2,2020-03-13,44
2224,Philippines,111,8,2,2020-03-14,45
2225,Philippines,140,11,2,2020-03-15,46
2226,Philippines,142,12,2,2020-03-16,47
2227,Philippines,187,12,5,2020-03-17,48
2228,Philippines,202,19,5,2020-03-18,49
2229,Philippines,217,17,8,2020-03-19,50
2230,Poland,1,0,0,2020-03-04,1
2231,Poland,1,0,0,2020-03-05,2
2232,Poland,5,0,0,2020-03-06,3
2233,Poland,5,0,0,2020-03-07,4
2234,Poland,11,0,0,2020-03-08,5
2235,Poland,16,0,0,2020-03-09,6
2236,Poland,22,0,0,2020-03-10,7
2237,Poland,31,0,0,2020-03-11,8
2238,Poland,49,1,0,2020-03-12,9
2239,Poland,68,2,0,2020-03-13,10
2240,Poland,103,3,0,2020-03-14,11
2241,Poland,119,3,0,2020-03-15,12
2242,Poland,177,4,13,2020-03-16,13
2243,Poland,238,5,13,2020-03-17,14
2244,Poland,251,5,13,2020-03-18,15
2245,Poland,355,5,1,2020-03-19,16
2246,Portugal,2,0,0,2020-03-02,1
2247,Portugal,2,0,0,2020-03-03,2
2248,Portugal,5,0,0,2020-03-04,3
2249,Portugal,8,0,0,2020-03-05,4
2250,Portugal,13,0,0,2020-03-06,5
2251,Portugal,20,0,0,2020-03-07,6
2252,Portugal,30,0,0,2020-03-08,7
2253,Portugal,30,0,0,2020-03-09,8
2254,Portugal,41,0,0,2020-03-10,9
2255,Portugal,59,0,0,2020-03-11,10
2256,Portugal,59,0,0,2020-03-12,11
2257,Portugal,112,0,1,2020-03-13,12
2258,Portugal,169,0,2,2020-03-14,13
2259,Portugal,245,0,2,2020-03-15,14
2260,Portugal,331,0,3,2020-03-16,15
2261,Portugal,448,1,3,2020-03-17,16
2262,Portugal,448,2,3,2020-03-18,17
2263,Portugal,785,3,3,2020-03-19,18
2264,Qatar,1,0,0,2020-02-29,1
2265,Qatar,3,0,0,2020-03-01,2
2266,Qatar,3,0,0,2020-03-02,3
2267,Qatar,7,0,0,2020-03-03,4
2268,Qatar,8,0,0,2020-03-04,5
2269,Qatar,8,0,0,2020-03-05,6
2270,Qatar,8,0,0,2020-03-06,7
2271,Qatar,8,0,0,2020-03-07,8
2272,Qatar,15,0,0,2020-03-08,9
2273,Qatar,18,0,0,2020-03-09,10
2274,Qatar,24,0,0,2020-03-10,11
2275,Qatar,262,0,0,2020-03-11,12
2276,Qatar,262,0,0,2020-03-12,13
2277,Qatar,320,0,0,2020-03-13,14
2278,Qatar,337,0,4,2020-03-14,15
2279,Qatar,401,0,4,2020-03-15,16
2280,Qatar,439,0,4,2020-03-16,17
2281,Qatar,439,0,4,2020-03-17,18
2282,Qatar,452,0,4,2020-03-18,19
2283,Qatar,460,0,4,2020-03-19,20
2284,Romania,1,0,0,2020-02-26,1
2285,Romania,1,0,0,2020-02-27,2
2286,Romania,3,0,0,2020-02-28,3
2287,Romania,3,0,0,2020-02-29,4
2288,Romania,3,0,0,2020-03-01,5
2289,Romania,3,0,0,2020-03-02,6
2290,Romania,3,0,0,2020-03-03,7
2291,Romania,4,0,1,2020-03-04,8
2292,Romania,6,0,1,2020-03-05,9
2293,Romania,9,0,1,2020-03-06,10
2294,Romania,9,0,3,2020-03-07,11
2295,Romania,15,0,3,2020-03-08,12
2296,Romania,15,0,3,2020-03-09,13
2297,Romania,25,0,3,2020-03-10,14
2298,Romania,45,0,6,2020-03-11,15
2299,Romania,49,0,6,2020-03-12,16
2300,Romania,89,0,7,2020-03-13,17
2301,Romania,123,0,9,2020-03-14,18
2302,Romania,131,0,9,2020-03-15,19
2303,Romania,158,0,9,2020-03-16,20
2304,Romania,184,0,16,2020-03-17,21
2305,Romania,260,0,19,2020-03-18,22
2306,Romania,277,0,25,2020-03-19,23
2307,Russia,2,0,0,2020-01-31,1
2308,Russia,2,0,0,2020-02-01,2
2309,Russia,2,0,0,2020-02-02,3
2310,Russia,2,0,0,2020-02-03,4
2311,Russia,2,0,0,2020-02-04,5
2312,Russia,2,0,0,2020-02-05,6
2313,Russia,2,0,0,2020-02-06,7
2314,Russia,2,0,0,2020-02-07,8
2315,Russia,2,0,0,2020-02-08,9
2316,Russia,2,0,0,2020-02-09,10
2317,Russia,2,0,0,2020-02-10,11
2318,Russia,2,0,0,2020-02-11,12
2319,Russia,2,0,2,2020-02-12,13
2320,Russia,2,0,2,2020-02-13,14
2321,Russia,2,0,2,2020-02-14,15
2322,Russia,2,0,2,2020-02-15,16
2323,Russia,2,0,2,2020-02-16,17
2324,Russia,2,0,2,2020-02-17,18
2325,Russia,2,0,2,2020-02-18,19
2326,Russia,2,0,2,2020-02-19,20
2327,Russia,2,0,2,2020-02-20,21
2328,Russia,2,0,2,2020-02-21,22
2329,Russia,2,0,2,2020-02-22,23
2330,Russia,2,0,2,2020-02-23,24
2331,Russia,2,0,2,2020-02-24,25
2332,Russia,2,0,2,2020-02-25,26
2333,Russia,2,0,2,2020-02-26,27
2334,Russia,2,0,2,2020-02-27,28
2335,Russia,2,0,2,2020-02-28,29
2336,Russia,2,0,2,2020-02-29,30
2337,Russia,2,0,2,2020-03-01,31
2338,Russia,3,0,2,2020-03-02,32
2339,Russia,3,0,2,2020-03-03,33
2340,Russia,3,0,2,2020-03-04,34
2341,Russia,4,0,2,2020-03-05,35
2342,Russia,13,0,2,2020-03-06,36
2343,Russia,13,0,2,2020-03-07,37
2344,Russia,17,0,3,2020-03-08,38
2345,Russia,17,0,3,2020-03-09,39
2346,Russia,20,0,3,2020-03-10,40
2347,Russia,20,0,3,2020-03-11,41
2348,Russia,28,0,3,2020-03-12,42
2349,Russia,45,0,3,2020-03-13,43
2350,Russia,59,0,8,2020-03-14,44
2351,Russia,63,0,8,2020-03-15,45
2352,Russia,90,0,8,2020-03-16,46
2353,Russia,114,0,8,2020-03-17,47
2354,Russia,147,0,8,2020-03-18,48
2355,Russia,199,1,9,2020-03-19,49
2356,Rwanda,1,0,0,2020-03-14,1
2357,Rwanda,1,0,0,2020-03-15,2
2358,Rwanda,5,0,0,2020-03-16,3
2359,Rwanda,7,0,0,2020-03-17,4
2360,Rwanda,8,0,0,2020-03-18,5
2361,Rwanda,8,0,0,2020-03-19,6
2362,Saint Lucia,1,0,0,2020-03-14,1
2363,Saint Lucia,2,0,0,2020-03-15,2
2364,Saint Lucia,2,0,0,2020-03-16,3
2365,Saint Lucia,2,0,0,2020-03-17,4
2366,Saint Lucia,2,0,0,2020-03-18,5
2367,Saint Lucia,2,0,0,2020-03-19,6
2368,Saint Vincent and the Grenadines,1,0,0,2020-03-14,1
2369,Saint Vincent and the Grenadines,1,0,0,2020-03-15,2
2370,Saint Vincent and the Grenadines,1,0,0,2020-03-16,3
2371,Saint Vincent and the Grenadines,1,0,0,2020-03-17,4
2372,Saint Vincent and the Grenadines,1,0,0,2020-03-18,5
2373,Saint Vincent and the Grenadines,1,0,0,2020-03-19,6
2374,San Marino,1,0,0,2020-02-27,1
2375,San Marino,1,0,0,2020-02-28,2
2376,San Marino,1,0,0,2020-02-29,3
2377,San Marino,1,0,0,2020-03-01,4
2378,San Marino,8,0,0,2020-03-02,5
2379,San Marino,10,1,0,2020-03-03,6
2380,San Marino,16,1,0,2020-03-04,7
2381,San Marino,21,1,0,2020-03-05,8
2382,San Marino,21,1,0,2020-03-06,9
2383,San Marino,23,1,0,2020-03-07,10
2384,San Marino,36,1,0,2020-03-08,11
2385,San Marino,36,1,0,2020-03-09,12
2386,San Marino,51,2,0,2020-03-10,13
2387,San Marino,62,2,0,2020-03-11,14
2388,San Marino,69,3,0,2020-03-12,15
2389,San Marino,80,5,0,2020-03-13,16
2390,San Marino,80,5,4,2020-03-14,17
2391,San Marino,101,5,4,2020-03-15,18
2392,San Marino,109,7,4,2020-03-16,19
2393,San Marino,109,7,4,2020-03-17,20
2394,San Marino,119,11,4,2020-03-18,21
2395,San Marino,119,11,4,2020-03-19,22
2396,Saudi Arabia,1,0,0,2020-03-02,1
2397,Saudi Arabia,1,0,0,2020-03-03,2
2398,Saudi Arabia,1,0,0,2020-03-04,3
2399,Saudi Arabia,5,0,0,2020-03-05,4
2400,Saudi Arabia,5,0,0,2020-03-06,5
2401,Saudi Arabia,5,0,0,2020-03-07,6
2402,Saudi Arabia,11,0,0,2020-03-08,7
2403,Saudi Arabia,15,0,0,2020-03-09,8
2404,Saudi Arabia,20,0,1,2020-03-10,9
2405,Saudi Arabia,21,0,1,2020-03-11,10
2406,Saudi Arabia,45,0,1,2020-03-12,11
2407,Saudi Arabia,86,0,1,2020-03-13,12
2408,Saudi Arabia,103,0,1,2020-03-14,13
2409,Saudi Arabia,103,0,1,2020-03-15,14
2410,Saudi Arabia,118,0,2,2020-03-16,15
2411,Saudi Arabia,171,0,6,2020-03-17,16
2412,Saudi Arabia,171,0,6,2020-03-18,17
2413,Saudi Arabia,274,0,6,2020-03-19,18
2414,Senegal,1,0,0,2020-03-02,1
2415,Senegal,2,0,0,2020-03-03,2
2416,Senegal,4,0,0,2020-03-04,3
2417,Senegal,4,0,0,2020-03-05,4
2418,Senegal,4,0,0,2020-03-06,5
2419,Senegal,4,0,0,2020-03-07,6
2420,Senegal,4,0,1,2020-03-08,7
2421,Senegal,4,0,1,2020-03-09,8
2422,Senegal,4,0,1,2020-03-10,9
2423,Senegal,4,0,1,2020-03-11,10
2424,Senegal,4,0,1,2020-03-12,11
2425,Senegal,10,0,1,2020-03-13,12
2426,Senegal,10,0,1,2020-03-14,13
2427,Senegal,24,0,1,2020-03-15,14
2428,Senegal,24,0,2,2020-03-16,15
2429,Senegal,26,0,2,2020-03-17,16
2430,Senegal,31,0,2,2020-03-18,17
2431,Senegal,31,0,2,2020-03-19,18
2432,Serbia,1,0,0,2020-03-06,1
2433,Serbia,1,0,0,2020-03-07,2
2434,Serbia,1,0,0,2020-03-08,3
2435,Serbia,1,0,0,2020-03-09,4
2436,Serbia,5,0,0,2020-03-10,5
2437,Serbia,12,0,0,2020-03-11,6
2438,Serbia,19,0,0,2020-03-12,7
